id_objects;name_type_object;name_objects;address;location;created_by;osm_id
1086;Детская площадка;Без названия;;0101000020E6100000EE93A30051014C408C4F5CE910634B40;1;1160853205
1087;Детская площадка;Без названия;;0101000020E6100000CD902A8A57024C401A266431FB624B40;1;1163013811
1088;Детская площадка;Без названия;;0101000020E6100000A61023DF00024C403AB3B85A82624B40;1;1163033812
1089;Детская площадка;Без названия;;0101000020E61000002371EA5E82014C40470F327F3B624B40;1;1167899459
1090;Детская площадка;Без названия;;0101000020E6100000D8E5A5ACF0034C4043209738F2614B40;1;1185729765
1091;Детская площадка;Гамми парк;;0101000020E61000003A11B34DE0034C407764517D8C5E4B40;1;1194976718
1092;Детская площадка;Без названия;;0101000020E6100000EF0802BFA1024C4021787C7BD7614B40;1;1205498188
1093;Детская площадка;Без названия;;0101000020E610000047C66AF3FF004C400811BA956F614B40;1;1213295240
1094;Детская площадка;Без названия;;0101000020E6100000E8B4B810F5004C40C7D6338463614B40;1;1213295249
1095;Детская площадка;Без названия;;0101000020E6100000E811A3E716004C4071FB8ADAA2604B40;1;1213301300
1096;Детская площадка;Без названия;;0101000020E6100000103A8D599B004C404A044FC69D614B40;1;1213625902
1097;Детская площадка;Без названия;;0101000020E610000087BDF50604064C40097C8F4479614B40;1;1220459419
1098;Детская площадка;Без названия;;0101000020E6100000A6F4A7E8A3034C40BC3E73D6A7604B40;1;1221826967
1099;Детская площадка;Без названия;;0101000020E610000048A23C98B9034C40C7D5C8AEB4604B40;1;1221826968
1100;Детская площадка;Без названия;;0101000020E6100000B1868BDCD3034C405A0EF450DB604B40;1;1222073520
1101;Детская площадка;Без названия;;0101000020E6100000579D30BCED034C40964EDA0A50614B40;1;1223272834
1102;Детская площадка;Без названия;;0101000020E6100000CD6ED2D96E044C40D87047EE9F614B40;1;1223305959
1103;Детская площадка;Без названия;;0101000020E6100000B0A5EC99CA034C40561EEE34E3614B40;1;1275371807
1104;Детская площадка;Без названия;;0101000020E61000005AE89491C4024C40677C5F5CAA634B40;1;1275745203
1105;Детская площадка;Без названия;;0101000020E6100000B82BAA3418004C40418D316601624B40;1;1276531075
1106;Детская площадка;Без названия;;0101000020E6100000DC52BDEB22004C40771A1F1CA2604B40;1;1277863860
1107;Детская площадка;Без названия;;0101000020E61000007DE074DC3A024C4003A5B272795E4B40;1;1279203561
1108;Детская площадка;Без названия;;0101000020E61000006E4E250340054C401CB62DCA6C634B40;1;1280388065
1109;Детская площадка;Без названия;;0101000020E610000082B861CA76054C40DCAD765E74634B40;1;1280388066
1110;Детская площадка;Без названия;;0101000020E61000007A06C36FF9044C40204DABD7E3624B40;1;1280842077
1111;Детская площадка;Без названия;;0101000020E6100000D3D5C2D1FA044C405F9A22C0E9624B40;1;1280842078
1112;Детская площадка;Без названия;;0101000020E6100000F02AB528FD044C406B555C6622634B40;1;1280842083
1113;Детская площадка;Без названия;;0101000020E610000028F62BF8C8014C402268716B77624B40;1;1282128483
1114;Детская площадка;Без названия;;0101000020E610000010B056ED9A014C4027BB3E181D614B40;1;1291194621
1115;Детская площадка;Без названия;;0101000020E61000002A1E17D522014C40448D9D4BCC604B40;1;1291194622
1116;Детская площадка;Без названия;;0101000020E6100000C0BCB66DCE004C409E735C3233614B40;1;1293683293
1117;Детская площадка;Без названия;;0101000020E61000000366193D12004C4053149E865E614B40;1;1298798940
1118;Детская площадка;Без названия;;0101000020E61000007BAA9E27F9024C4050786407F0614B40;1;1301872597
1119;Детская площадка;Без названия;;0101000020E6100000049EC59CB1044C408936114768634B40;1;1301919221
1120;Детская площадка;Без названия;;0101000020E6100000D86322A5D9024C401CDB21B4D4614B40;1;1302562647
1121;Детская площадка;Без названия;;0101000020E6100000884A2366F6024C4007BE58CE94634B40;1;1302792623
1122;Детская площадка;Без названия;;0101000020E61000002E58AA0B78024C40A36F777BB5604B40;1;1308539794
1123;Детская площадка;Без названия;;0101000020E61000008D49DAE8F7024C40040473F4F8614B40;1;1314173186
1124;Детская площадка;Без названия;;0101000020E61000008FAB915D69024C40C0DC387359624B40;1;1314225639
1125;Детская площадка;Без названия;;0101000020E6100000F0B9B8324D024C406DB30CCC65624B40;1;1314225640
1126;Детская площадка;Без названия;;0101000020E6100000BBA184F46F024C4077F3F9CD69624B40;1;1314225641
1127;Детская площадка;Без названия;;0101000020E61000001EC4CE143A024C4005B9D5BD5F624B40;1;1314225642
1128;Детская площадка;Без названия;;0101000020E61000008C82E0F1ED034C4070F4E791F5614B40;1;1315514983
1129;Детская площадка;Без названия;;0101000020E610000046CDFC0F55064C404C1762F547624B40;1;1339239671
1130;Детская площадка;Без названия;;0101000020E6100000712F7AB82E044C40A0713CFABA624B40;1;1364167582
1131;Детская площадка;Без названия;;0101000020E6100000CA94C5B3BA014C401E650E93BA624B40;1;1365338053
1132;Детская площадка;Без названия;;0101000020E61000007753252598004C404CE4DDEC6A614B40;1;1365338056
1133;Детская площадка;Без названия;;0101000020E6100000C063D3A5DA014C40F47EEDAA51614B40;1;1388708195
1134;Детская площадка;Без названия;;0101000020E6100000CAB1AB7FC6034C4099863CDDD4614B40;1;1452555448
1135;Детская площадка;Без названия;;0101000020E610000086387B0CFB014C400A9057D6EC624B40;1;1454379634
1136;Детская площадка;Без названия;;0101000020E61000006A06A7F402024C40E7012CF2EB624B40;1;1454379635
1137;Детская площадка;Без названия;;0101000020E6100000E0AB0C99E1034C40E50B5A48C0614B40;1;13421453
1138;Детская площадка;Без названия;;0101000020E6100000A09394AAA3034C4064624E2BE0604B40;1;16667533
1139;Детская площадка;Без названия;;0101000020E61000004898B38872034C4044392C68B5604B40;1;16667535
1140;Детская площадка;Без названия;;0101000020E6100000D4F9A69F26044C402118ACDD1B614B40;1;16677941
1141;Детская площадка;Без названия;;0101000020E6100000AFAEAF1AF0034C40081566EB2A614B40;1;16678430
1142;Детская площадка;Без названия;;0101000020E61000004C625AE553044C40C602BA8A20614B40;1;16693704
1143;Детская площадка;Без названия;;0101000020E61000004D9AAB8B80044C409AA03CE246614B40;1;16694000
1144;Детская площадка;Без названия;;0101000020E6100000ECD56C8A6C044C40F064DC7987614B40;1;16694003
1145;Детская площадка;Без названия;;0101000020E610000034A1496249044C405776C1E09A614B40;1;16698640
1146;Детская площадка;Без названия;;0101000020E6100000EDECD0555F044C40AE3319E9A0614B40;1;16698641
1147;Детская площадка;Без названия;;0101000020E610000011397D3D5F044C406E652E15C0614B40;1;16698643
1148;Детская площадка;Без названия;;0101000020E61000005D39D62027044C403DD0AF52E6614B40;1;16701539
1149;Детская площадка;Без названия;;0101000020E6100000925B936E4B044C407EE8DDB309624B40;1;16702511
1150;Детская площадка;Без названия;;0101000020E61000006D9B98E436044C4033326DA411624B40;1;16702518
1151;Детская площадка;Без названия;;0101000020E6100000F49C3E4C0C064C402AB638190B624B40;1;16702761
1152;Детская площадка;Без названия;;0101000020E6100000B988EFC4AC024C400E6B2A8BC2634B40;1;17511118
1153;Детская площадка;Без названия;;0101000020E6100000322E6695E3004C402622574513604B40;1;17550422
1154;Детская площадка;Без названия;;0101000020E6100000A0E3FE7E8C004C40A749DF5ADC5F4B40;1;17550483
1155;Детская площадка;Без названия;;0101000020E610000083C13577F4044C40F0880AD5CD624B40;1;17573040
1156;Детская площадка;Без названия;;0101000020E6100000B48295F9FD044C40A66C472701634B40;1;17573042
1157;Детская площадка;Без названия;;0101000020E610000004CEAD6B0F0A4C406B47718E3A634B40;1;5573566839
1158;Детская площадка;Без названия;;0101000020E6100000DF9277691E0A4C407880272D5C634B40;1;5965190951
1159;Детская площадка;Без названия;;0101000020E6100000048992358F074C4051DCF126BF614B40;1;105583865
1160;Детская площадка;Без названия;;0101000020E6100000801C83047B064C407083352960624B40;1;220865218
1161;Детская площадка;Без названия;;0101000020E61000000E34FA2C2A094C40649291B3B0614B40;1;419696249
1162;Детская площадка;Без названия;;0101000020E61000006C35351A0A094C402BDEC83CF2614B40;1;427552318
1163;Детская площадка;Без названия;;0101000020E6100000BE39121E23094C401C107C670F624B40;1;427552319
1164;Детская площадка;Без названия;;0101000020E6100000D8A26021CE094C401514ABABA7634B40;1;549482705
1165;Детская площадка;Без названия;;0101000020E610000023C55B4299094C409C9A159BA0634B40;1;549482707
1166;Детская площадка;Без названия;;0101000020E6100000C597E4DB160A4C40C73BD1BF6E634B40;1;549485180
1167;Детская площадка;Без названия;;0101000020E6100000465387269A094C40745886DD1C634B40;1;549494806
1168;Детская площадка;Без названия;;0101000020E6100000D16DD3E98A094C40BC163E6C33634B40;1;549494807
1169;Детская площадка;Без названия;;0101000020E61000008DDBC3B9E1084C4081F91A3856634B40;1;549612927
1170;Детская площадка;Без названия;;0101000020E610000016B4DA0DEC084C408276E2CD75634B40;1;549614122
1171;Детская площадка;Без названия;;0101000020E6100000F0E7CA564D094C403841E5A958634B40;1;549614127
1172;Детская площадка;Без названия;;0101000020E6100000D6C8AEB48C094C40FA449E245D634B40;1;549614129
1173;Детская площадка;Без названия;;0101000020E610000000CEE6CCD1084C40DB32E02C25634B40;1;549703295
1174;Детская площадка;Без названия;;0101000020E61000007C7B7CE7BC084C408BF9B9A129634B40;1;549703297
1175;Детская площадка;Без названия;;0101000020E61000008B4C65F61E094C40B1016C9B3D634B40;1;549703521
1176;Детская площадка;Без названия;;0101000020E61000003BBFCD870C094C40F8BB1C1B26634B40;1;549704514
1177;Детская площадка;Без названия;;0101000020E61000006806F1811D094C40C7E75FDC57634B40;1;549797162
1178;Детская площадка;Без названия;;0101000020E6100000AF496D9857094C4014DDC4DA29634B40;1;579812848
1179;Детская площадка;Без названия;;0101000020E6100000F237EB9D1B084C40C4680C29F5614B40;1;906111642
1180;Детская площадка;Без названия;;0101000020E61000000A664CC11A084C40405BBD7960614B40;1;994917790
1181;Детская площадка;Без названия;;0101000020E6100000923EADA23F084C405792E11D85614B40;1;1301239324
1182;Детская площадка;Без названия;;0101000020E6100000C549AB6BFE094C408AD8710D7D624B40;1;1301239753
1183;Детская площадка;Без названия;;0101000020E6100000A7D13F1C7F0A4C40D74345E6DB624B40;1;1301239757
1184;Детская площадка;Без названия;;0101000020E6100000AF997CB3CD0A4C400BC160EDDE624B40;1;1301239758
1185;Детская площадка;Без названия;;0101000020E61000007CCCAC4AC70A4C4019A65B1BCF624B40;1;1301239759
1186;Детская площадка;Без названия;;0101000020E610000091C481469F0A4C40F34300CBA5624B40;1;1301239760
1187;Детская площадка;Без названия;;0101000020E610000095A6F74322094C406D324F5370624B40;1;1301336994
1188;Детская площадка;Без названия;;0101000020E610000008DC0429C2084C40C2C9ECE2EC624B40;1;1301336996
1189;Детская площадка;Без названия;;0101000020E6100000B3E7D77B96094C40C4BBB77DEA624B40;1;1301337000
1190;Детская площадка;Без названия;;0101000020E610000043098E2672094C40B9162D40DB614B40;1;1301337004
1191;Детская площадка;Без названия;;0101000020E6100000DB375211020A4C4044447B061E624B40;1;1301337006
1192;Детская площадка;Без названия;;0101000020E61000005F6C109CE9074C40152A49E878624B40;1;1301534436
1193;Детская площадка;Без названия;;0101000020E6100000F332D472B1074C40E89A6E7E68624B40;1;1301534437
1194;Детская площадка;Без названия;;0101000020E610000043C3071B43084C404E72D1DA7E624B40;1;1301534438
1195;Детская площадка;Без названия;;0101000020E61000001C66C3F583084C40F7578FFB56624B40;1;1301534439
1196;Детская площадка;Без названия;;0101000020E610000048FB1F60AD084C40B4F116FEC2624B40;1;1301534585
1197;Детская площадка;Без названия;;0101000020E6100000DC9BDF30D1084C40D0E91E7EA3624B40;1;1301534586
1198;Детская площадка;Без названия;;0101000020E61000001E215E32E9084C404424F90093624B40;1;1301534588
1199;Детская площадка;Без названия;;0101000020E6100000E2B2655474094C40421BCA9AA2624B40;1;1308723231
1200;Детская площадка;Без названия;;0101000020E61000007E07F5E3E5084C40EC6179A1CA624B40;1;1308723240
1201;Детская площадка;Без названия;;0101000020E610000090430E5BC4084C40E09F5225CA624B40;1;1308723241
1202;Детская площадка;Без названия;;0101000020E6100000765A6DB4D2064C4093D8FF4AF8614B40;1;1339239670
1203;Детская площадка;Без названия;;0101000020E6100000F3EBE291D3064C4026E6B4029E624B40;1;1339239672
1204;Детская площадка;Без названия;;0101000020E6100000D7868A71FE094C4064D1CF2FA5624B40;1;1339437476
1205;Детская площадка;Без названия;;0101000020E6100000D899E72DC3094C40A2C90FA672624B40;1;1339437481
1206;Детская площадка;Без названия;;0101000020E6100000B8793E5EA30A4C4032F504D37A624B40;1;1339437486
1207;Детская площадка;Без названия;;0101000020E6100000FA4BE6B3970A4C402C4C3A257B624B40;1;1339437487
1208;Детская площадка;Без названия;;0101000020E61000005346B7B98C0A4C40DE1E84807C624B40;1;1339437488
1209;Детская площадка;Без названия;;0101000020E6100000B40EFDC9CE074C40491A9249FC624B40;1;1350306109
1210;Детская площадка;Без названия;;0101000020E6100000DC1B32D417074C4007EA398EC4614B40;1;1368684811
1211;Детская площадка;Без названия;;0101000020E61000006F00EC9227084C40230A777819624B40;1;1368684817
1212;Детская площадка;Без названия;;0101000020E610000030F65E7CD1094C4094C151F2EA624B40;1;1466142620
1213;Детская площадка;Без названия;;0101000020E6100000A851ED78380F4C407CE01923C8634B40;1;489455822
1214;Детская площадка;Без названия;;0101000020E61000001D1ABBE93B0F4C4013C60556C4634B40;1;489456017
1215;Детская площадка;Без названия;;0101000020E61000006F2EFEB6270F4C40A032FE7DC6634B40;1;489456352
1216;Детская площадка;Без названия;;0101000020E61000001ECD4708450E4C405A0817974F634B40;1;581810875
1217;Детская площадка;Без названия;;0101000020E610000072DEFFC7090E4C403735D07CCE634B40;1;1257229888
1218;Детская площадка;Без названия;;0101000020E6100000C56460D3390E4C4019219793AB634B40;1;1265513269
1219;Детская площадка;Без названия;;0101000020E6100000FE744D92F80E4C40FB63100EAC634B40;1;1276541099
1220;Детская площадка;Без названия;;0101000020E61000005E42AACDA40E4C408057152BB4634B40;1;1283240455
1221;Детская площадка;Без названия;;0101000020E61000005764CFF9840E4C40DE60037D7D634B40;1;1283240456
1222;Детская площадка;Без названия;;0101000020E6100000A6423C122F0F4C402E6A41391B634B40;1;1314760561
1223;Детская площадка;Без названия;;0101000020E610000065C2D43B810E4C40200FD8309E634B40;1;1317099104
1224;Детская площадка;Без названия;;0101000020E6100000B1EDFEC23C0E4C40108EFE3CB2634B40;1;1317099106
1225;Детская площадка;Без названия;;0101000020E6100000463B133F6B0E4C4060BF7163C4634B40;1;1317099107
1226;Детская площадка;Без названия;;0101000020E6100000B9E2E2A8DC0D4C40F44B69A274634B40;1;1365675782
1227;Детская площадка;Без названия;;0101000020E61000003DC626439FF94B40705CC64D0D664B40;1;1228864173
1228;Детская площадка;Без названия;;0101000020E610000013C7CBE4E5FA4B405085E40929664B40;1;949353717
1229;Детская площадка;Без названия;;0101000020E6100000F052EA9271FA4B4076A0F3BF01664B40;1;949353726
1230;Детская площадка;Без названия;;0101000020E610000076DF313CF6F94B40B04225091D664B40;1;1228858717
1231;Детская площадка;Без названия;;0101000020E6100000343F4860BDF94B4041FB479517664B40;1;1228864171
1232;Детская площадка;Без названия;;0101000020E6100000DF84E74AA9F94B40E5AECA2A11664B40;1;1228864172
1234;Детская площадка;Без названия;;0101000020E61000007A6EA12B11FA4B4041423976F5644B40;1;1229067991
1235;Детская площадка;Без названия;;0101000020E610000036898BEDFFF94B4007ABFB11D0644B40;1;1229067995
1237;Детская площадка;Без названия;;0101000020E61000004C44AE8A26FB4B400CDCCBC7FF634B40;1;14948605
1238;Детская площадка;Без названия;;0101000020E610000098689082A7044C40E6965643E2644B40;1;6658940401
1239;Детская площадка;Без названия;;0101000020E6100000B6A0F7C610054C40B60D486705654B40;1;87990657
1241;Детская площадка;Без названия;;0101000020E61000002493F88150054C40087CD9D193654B40;1;435143653
1242;Детская площадка;Без названия;;0101000020E6100000DE640A8CAB034C40A6BA809719644B40;1;436923422
1243;Детская площадка;Без названия;;0101000020E6100000B032BF3F4A044C4003FA3372CC644B40;1;437248618
1244;Детская площадка;Без названия;;0101000020E6100000900F1F7D38044C402A91442FA3644B40;1;437540176
1245;Детская площадка;Без названия;;0101000020E6100000F0EF7DBB36034C40080E1E5CF0634B40;1;438735755
1246;Детская площадка;Без названия;;0101000020E61000009DA62AC82A044C4082C476F700664B40;1;439143781
1247;Детская площадка;Без названия;;0101000020E61000002D0373993F024C408AE18F4715644B40;1;444385735
1248;Детская площадка;Без названия;;0101000020E6100000E08DBBF726064C40C84A276D05644B40;1;1085098373
1249;Детская площадка;Без названия;;0101000020E6100000643C4A253C064C40B7F6990EF8634B40;1;1273142795
1250;Детская площадка;Без названия;;0101000020E6100000AAD788BBD5034C4041BB438A01644B40;1;1278170510
1251;Детская площадка;Без названия;;0101000020E6100000A070D1240C054C403468E89FE0644B40;1;1279190288
1252;Детская площадка;Без названия;;0101000020E6100000DED6CC107D044C40B213B93BC6654B40;1;1288472996
1253;Детская площадка;Без названия;;0101000020E610000038A9C36570044C4011CE0248C8654B40;1;1288472997
1254;Детская площадка;Без названия;;0101000020E6100000E4654D2CF0034C40CCA1FB28D9644B40;1;1305502114
1255;Детская площадка;Без названия;;0101000020E6100000DEF3B2DC88044C40A7A66E788B644B40;1;1320128084
1256;Детская площадка;Без названия;;0101000020E6100000E0A936EE83044C403E1A9826B6644B40;1;1320128566
1257;Детская площадка;Без названия;;0101000020E61000007694394CEA034C402EF136250F644B40;1;1365298953
1258;Детская площадка;Без названия;;0101000020E610000061D56A5908064C40C1221A38FB634B40;1;17476077
1259;Детская площадка;Без названия;;0101000020E61000001E8E098C50064C404CAB7C2A02644B40;1;17478961
1260;Детская площадка;Без названия;;0101000020E61000006A46ABFF18064C401EB40D92F4634B40;1;17478967
1261;Детская площадка;Без названия;Интернациональная улица 67А;0101000020E6100000900CDEFC2B0A4C40260AE35DE4674B40;1;105197349
1262;Детская площадка;Без названия;;0101000020E610000036CB65A373084C40EF0EDF782D684B40;1;196809981
1263;Детская площадка;Без названия;;0101000020E61000005B1CDF28C30B4C408E870849B0684B40;1;370934469
1264;Детская площадка;Без названия;;0101000020E61000006163A8D436084C40DF443EF905684B40;1;912434421
1265;Детская площадка;Без названия;;0101000020E61000007D45121846084C400B293FA9F6674B40;1;912434422
1266;Детская площадка;Без названия;;0101000020E610000084A91C4938084C402E895869F7674B40;1;912434423
1267;Детская площадка;Без названия;;0101000020E6100000218FE046CA094C403EB324404D684B40;1;1251116233
1268;Детская площадка;Без названия;;0101000020E6100000FE94CF9783064C40A4F2C011EE634B40;1;1273126110
1269;Детская площадка;Без названия;;0101000020E6100000B4E4F1B4FC074C407BB0D69AF7684B40;1;1274248683
1270;Детская площадка;Без названия;;0101000020E6100000DBF97E6ABC094C40E848D345AF684B40;1;1278227454
1271;Детская площадка;Без названия;;0101000020E6100000286211C30E074C40FA08FCE1E7654B40;1;1282127380
1272;Детская площадка;Без названия;;0101000020E6100000133AF93E660C4C40C51B9947FE674B40;1;1284169555
1273;Детская площадка;Без названия;;0101000020E6100000F4250AE35D0C4C40C25C9C42F8674B40;1;1284169556
1274;Детская площадка;Без названия;;0101000020E610000060408A952C0B4C40FA38E4B045684B40;1;1297893363
1275;Детская площадка;Без названия;;0101000020E610000095EEAEB3210B4C400607C5A05D684B40;1;1308062964
1276;Детская площадка;Без названия;;0101000020E61000009270C6D56D0C4C407150679368684B40;1;1308941540
1277;Детская площадка;Без названия;;0101000020E6100000280351418F094C4082CA53B18C694B40;1;1311427123
1278;Детская площадка;Без названия;;0101000020E61000005E1C4B0E8E094C40A8A1B20694694B40;1;1311427124
1279;Детская площадка;Без названия;;0101000020E61000006181F975F10B4C405B8D36D8E5674B40;1;1312566833
1280;Детская площадка;Без названия;;0101000020E610000016C50666E00A4C40836A8313D1674B40;1;1317792155
1281;Детская площадка;Без названия;;0101000020E61000000AF258D8780B4C40DFAD878ACC674B40;1;1317792156
1282;Детская площадка;Без названия;;0101000020E6100000E90313C9A10B4C40781BE5AAC3674B40;1;1317792157
1283;Детская площадка;Без названия;;0101000020E610000046CEC29E760C4C4036C181DAB9674B40;1;1317792161
1284;Детская площадка;Без названия;;0101000020E6100000BBD05CA791064C40CB3AD2CF8A654B40;1;1348657854
1285;Детская площадка;Без названия;;0101000020E6100000910BCEE0EF064C402A9F2F078B654B40;1;1348723767
1286;Детская площадка;Без названия;;0101000020E6100000C0289C38140A4C40E3DF675C38684B40;1;1453007034
1287;Детская площадка;Без названия;;0101000020E6100000FB905CA38A064C4078D4981073644B40;1;17476020
1288;Детская площадка;Без названия;;0101000020E6100000098F9147CB094C40442B9C4940684B40;1;17487438
1289;Детская площадка;Без названия;;0101000020E610000089E87C1DDD084C4044D9001187694B40;1;17488050
1290;Детская площадка;Без названия;;0101000020E610000013F648DE94084C4024850DAA68694B40;1;17488123
1291;Детская площадка;Без названия;;0101000020E6100000BFF04A92E70E4C40668286A350674B40;1;1139511126
1292;Детская площадка;Без названия;;0101000020E61000005D0BC4FC260D4C40CE0C2C9155684B40;1;4772142422
1293;Детская площадка;Без названия;;0101000020E6100000051E73F96A0E4C409C9CEB45FE634B40;1;6387646079
1294;Детская площадка;Без названия;;0101000020E6100000DD802AC9950E4C40ACB827FEDE634B40;1;11688493419
1295;Детская площадка;Без названия;;0101000020E610000015634FF16E0E4C40AAF985B24B684B40;1;106770140
1296;Детская площадка;Без названия;;0101000020E61000003A950C00550E4C4058271D9BD3674B40;1;106789241
1297;Детская площадка;Без названия;;0101000020E6100000692E81A5040E4C40D365D6F786644B40;1;1153285166
1298;Детская площадка;Без названия;;0101000020E61000004C61EF0FA50E4C409B7DD41522644B40;1;1216751161
1299;Детская площадка;Без названия;;0101000020E6100000340B5982310E4C40F39606D90D644B40;1;1242556667
1300;Детская площадка;Без названия;;0101000020E61000003E93FDF3340E4C402BA6D24F38644B40;1;1242556668
1301;Детская площадка;Без названия;;0101000020E6100000DD6921B7150E4C40E6BE8BAD56644B40;1;1242556669
1302;Детская площадка;Без названия;;0101000020E6100000DEF64E16080E4C40096CCEC133644B40;1;1242556672
1303;Детская площадка;Без названия;;0101000020E61000003D505DAF9F0E4C4020A7F97486644B40;1;1258510430
1304;Детская площадка;Без названия;;0101000020E610000086D6790A6F0E4C4082A966D652684B40;1;1271086690
1305;Детская площадка;Без названия;;0101000020E610000046C549AB6B0E4C407CED3E6C8E644B40;1;1281399128
1306;Детская площадка;Без названия;;0101000020E61000004D7B945BA40E4C40D6CADF185D644B40;1;1283240457
1307;Детская площадка;Без названия;;0101000020E61000005EFEF96CD30C4C401903EB387E674B40;1;1284169558
1308;Детская площадка;Без названия;;0101000020E61000007E1B62BCE60E4C40DDAC664238644B40;1;1284372261
1309;Детская площадка;Без названия;;0101000020E610000009D8B38C790E4C407BE706F98F644B40;1;1284372625
1310;Детская площадка;Без названия;;0101000020E61000000FBE8B529D0E4C401E96BCF039644B40;1;1284452137
1311;Детская площадка;Без названия;;0101000020E6100000F6DA221FAA0D4C409B11EF4ADC684B40;1;1295317701
1312;Детская площадка;Без названия;;0101000020E6100000BFAF366B950D4C40F2553C3FD6684B40;1;1295317702
1313;Детская площадка;Без названия;;0101000020E610000000F84C9B160E4C407ACD61AD90684B40;1;1295317710
1314;Детская площадка;Без названия;;0101000020E610000041BD74EED10D4C40C1AA7AF99D684B40;1;1295317711
1315;Детская площадка;Без названия;;0101000020E6100000ECE703B80F0D4C40380FCC762A684B40;1;1302845983
1316;Детская площадка;Без названия;;0101000020E6100000587ECFFEF60C4C4081704FA104684B40;1;1302846743
1317;Детская площадка;Без названия;;0101000020E6100000881EE7EC530D4C4070FB2F2130694B40;1;1307703371
1318;Детская площадка;Без названия;;0101000020E6100000064F7C105D0F4C408F0FC4C3C5674B40;1;1340977903
1319;Детская площадка;Без названия;;0101000020E610000066E88EB40A0E4C4076EBEBAF0D644B40;1;1365675774
1320;Детская площадка;Без названия;;0101000020E6100000F41EC253230E4C40AA8C351257644B40;1;1365675775
1321;Детская площадка;Без названия;;0101000020E610000084786EEBB80E4C40B2F8A81A18694B40;1;1378825189
1322;Детская площадка;Без названия;;0101000020E6100000DCEB4905BA0E4C404063CB97BC684B40;1;17491568
1323;Парк;Сквер Ленина;;0101000020E6100000AC58576023F94B40F623EAAAE55C4B40;1;51767562
1324;Парк;Парк им В.И. Ленина;;0101000020E61000008258912CBBF84B4082B28410EB5B4B40;1;93363423
1325;Парк;сквер им. Маяковского;;0101000020E61000003CFDFBE7C4F94B40CED20440CB5C4B40;1;95661206
1326;Парк;Сад Салавата Юлаева;;0101000020E61000004EE2BDB4F2F94B4092F3B4B2335B4B40;1;122387156
1327;Парк;Софьюшкина аллея;;0101000020E610000092CCEA1D6EF94B40B42C4E6B895B4B40;1;122501079
1328;Парк;Пушкинский сквер;;0101000020E61000001EA10B8FA2F84B4060819EBC7E5C4B40;1;122630025
1329;Парк;Театральный сквер;;0101000020E61000009B4EFC6200F94B40788DA72F955C4B40;1;123055111
1330;Парк;Без названия;;0101000020E6100000D7FB8D76DCF84B4035AF8FF3A35B4B40;1;125437804
1331;Парк;сквер Гафури;;0101000020E6100000BEFA78E8BBF64B40F583BA48A15C4B40;1;400180293
1332;Парк;Без названия;;0101000020E61000001443CDEBE3F64B409242B4B16D5C4B40;1;420271008
1333;Парк;Без названия;;0101000020E6100000C558A65F22F74B4044CA051D635C4B40;1;420271038
1334;Парк;Орден Ленина (1957г. и 1936г.);;0101000020E610000031B7D672C2F84B40AD6EF59CF45B4B40;1;599075445
1335;Парк;Без названия;;0101000020E6100000C877CEBB56F94B406E179AEB345D4B40;1;1113324446
1336;Парк;Сквер Зои Космодемьянской;;0101000020E6100000A480FE8C1CF64B40454AB3791C5D4B40;1;1186809751
1337;Парк;Новая набережная;;0101000020E610000098C349F5F8F84B4042AE79FAAD5A4B40;1;11655190
1338;Парк;Парк им С.Т. Аксакова;;0101000020E610000030C912E7F2F94B401E5036E50A5C4B40;1;93363786
1342;Парк;Мини-парк Умного дома;;0101000020E6100000F361AC25D3FE4B406851E971295C4B40;1;611119365
1343;Парк;Без названия;;0101000020E610000082BC68D9A4FE4B40D2D0F533AB5C4B40;1;683217326
1344;Парк;Без названия;;0101000020E6100000B4780CEAB6FA4B40618841052C5B4B40;1;850043883
1345;Парк;Парк имени Равиля Бикбаева;;0101000020E6100000130544D2B8FD4B4090C4268D2C594B40;1;1119983825
1346;Парк;Сквер Юнармейцев;;0101000020E6100000DE2D7F74A0FF4B40FDD2478556594B40;1;1346417069
1348;Парк;Лесопарк имени лесоводов Башкортостана;;0101000020E6100000E8A5BD1CD1014C401FEFFA71A05D4B40;1;1529375
1349;Парк;Дендропарк им. лесовода Георгия Рутто;;0101000020E61000008C6A11514C024C407C3892150D5C4B40;1;3856977
1350;Парк;Парк культуры и отдыха имени Ивана Якутова;;0101000020E6100000D71AA5A6B8F94B40DA6C510BCA5E4B40;1;134140806
1351;Парк;Молодёжный сквер;;0101000020E6100000DAB16C414AF94B405F115729985D4B40;1;222723365
1352;Парк;Сквер Мустая Карима;;0101000020E6100000C8DDD6CC10F94B401BB73DE6A85D4B40;1;487987721
1353;Парк;Без названия;;0101000020E6100000D8E19E9DC2F94B407B19202CBE5F4B40;1;947112091
1354;Парк;Без названия;;0101000020E61000001E801EB468F94B4002B1B673AB5F4B40;1;947112092
1355;Парк;Сквер 50 летия победы;;0101000020E6100000F9AD8CFCB0FC4B40F07442435A5E4B40;1;69680318
1356;Парк;Сквер геодезистов;;0101000020E6100000EF528FD9FEF94B403F04B05CCA5D4B40;1;88532822
1357;Парк;Без названия;;0101000020E61000009C621FAEE6F94B40098B8A389D5D4B40;1;88532824
1358;Парк;Без названия;;0101000020E61000005B1025B5ABFE4B4088862062DE5E4B40;1;105839386
1360;Парк;сквер Нестерова;;0101000020E6100000A6587F958DFA4B40C47CD4BA685F4B40;1;187779149
